particuliere_huishoudens,Mbo_p,Wo_p,Hbo_p
493,-14.643725636380172,29.531509583744562,3.094822837001985
494,-14.678522727272302,29.59670110815137,3.10084605677796
495,-14.713319818164432,29.661892632558168,3.106869276553935
496,-14.74811690905656,29.727084156964974,3.11289249632991
497,-14.78291399994869,29.79227568137178,3.118915716105885
498,-14.81771109084082,29.857467205778587,3.1249389358818602
499,-14.85250818173295,29.922658730185393,3.130962155657835
500,-14.887305272625078,29.987850254592193,3.13698537543381
501,-14.922102363517208,30.053041778999,3.143008595209785
502,-14.956899454409339,30.118233303405805,3.14903181498576
503,-14.991696545301469,30.183424827812612,3.155055034761735
504,-15.0264936361936,30.24861635221942,3.1610782545377103
505,-15.061290727085726,30.313807876626218,3.1671014743136854
506,-15.096087817977857,30.378999401033024,3.1731246940896605
507,-15.130884908869987,30.44419092543983,3.1791479138656356
508,-15.165681999762118,30.509382449846637,3.18517113364161
509,-15.200479090654248,30.574573974253443,3.1911943534175853
510,-15.235276181546375,30.639765498660243,3.1972175731935604
511,-15.270073272438506,30.70495702306705,3.2032407929695355
512,-15.304870363330636,30.770148547473855,3.2092640127455105
513,-15.339667454222766,30.835340071880662,3.2152872325214856
514,-15.374464545114897,30.90053159628747,3.2213104522974607
515,-15.409261636007024,30.965723120694268,3.227333672073436
516,-15.444058726899154,31.030914645101074,3.233356891849411
517,-15.478855817791285,31.09610616950788,3.2393801116253855
518,-15.513652908683415,31.161297693914687,3.2454033314013606
519,-15.548449999575546,31.226489218321493,3.2514265511773357
520,-15.583247090467673,31.291680742728293,3.257449770953311
521,-15.618044181359803,31.3568722671351,3.263472990729286
522,-15.652841272251933,31.422063791541905,3.269496210505261
523,-15.687638363144064,31.487255315948712,3.275519430281236
524,-15.722435454036194,31.55244684035552,3.281542650057211
525,-15.757232544928321,31.617638364762318,3.287565869833186
526,-15.792029635820452,31.682829889169124,3.293589089609161
527,-15.826826726712582,31.74802141357593,3.299612309385136
528,-15.861623817604713,31.813212937982737,3.305635529161111
529,-15.89642090849684,31.878404462389543,3.311658748937086
530,-15.93121799938897,31.943595986796343,3.317681968713061
531,-15.9660150902811,32.008787511203145,3.3237051884890363
532,-16.00081218117323,32.07397903560995,3.3297284082650114
533,-16.03560927206536,32.13917056001676,3.3357516280409865
534,-16.07040636295749,32.204362084423565,3.3417748478169615
535,-16.10520345384962,32.269553608830364,3.347798067592936
536,-16.14000054474175,32.33474513323717,3.3538212873689113
537,-16.17479763563388,32.39993665764398,3.3598445071448864
538,-16.20959472652601,32.46512818205078,3.3658677269208614
539,-16.244391817418137,32.53031970645759,3.3718909466968365
540,-16.279188908310267,32.59551123086439,3.3779141664728116
541,-16.313985999202398,32.660702755271195,3.3839373862487867
542,-16.34878309009453,32.725894279678,3.389960606024762
543,-16.38358018098666,32.79108580408481,3.3959838258007364
544,-16.418377271878786,32.856277328491615,3.4020070455767115
545,-16.453174362770916,32.921468852898414,3.4080302653526866
546,-16.487971453663047,32.98666037730522,3.4140534851286617
547,-16.522768544555177,33.05185190171203,3.4200767049046368
548,-16.557565635447308,33.11704342611883,3.426099924680612
549,-16.592362726339434,33.18223495052563,3.432123144456587
550,-16.627159817231565,33.24742647493244,3.438146364232562
551,-16.661956908123695,33.312617999339246,3.444169584008537
552,-16.696753999015826,33.37780952374605,3.4501928037845118
553,-16.731551089907956,33.44300104815286,3.456216023560487
554,-16.766348180800083,33.50819257255966,3.462239243336462
555,-16.801145271692214,33.573384096966464,3.468262463112437
556,-16.835942362584344,33.63857562137327,3.474285682888412
557,-16.870739453476475,33.70376714578008,3.480308902664387
558,-16.9055365443686,33.76895867018688,3.4863321224403623
559,-16.940333635260732,33.83415019459368,3.4923553422163374
560,-16.975130726152862,33.89934171900049,3.4983785619923125
561,-17.009927817044993,33.964533243407296,3.504401781768287
562,-17.044724907937123,34.0297247678141,3.510425001544262
563,-17.07952199882925,34.09491629222091,3.5164482213202373
564,-17.11431908972138,34.16010781662771,3.5224714410962124
565,-17.14911618061351,34.225299341034514,3.5284946608721874
566,-17.18391327150564,34.29049086544132,3.5345178806481625
567,-17.218710362397772,34.35568238984813,3.5405411004241376
568,-17.2535074532899,34.42087391425493,3.5465643202001127
569,-17.28830454418203,34.48606543866173,3.552587539976088
570,-17.32310163507416,34.55125696306854,3.5586107597520624
571,-17.35789872596629,34.616448487475346,3.5646339795280375
572,-17.39269581685842,34.68164001188215,3.5706571993040126
573,-17.427492907750548,34.74683153628896,3.5766804190799877
574,-17.462289998642678,34.81202306069576,3.5827036388559628
575,-17.49708708953481,34.877214585102564,3.588726858631938
576,-17.53188418042694,34.94240610950937,3.594750078407913
577,-17.56668127131907,35.00759763391618,3.600773298183888
578,-17.601478362211196,35.07278915832298,3.606796517959863
579,-17.636275453103327,35.13798068272978,3.6128197377358378
580,-17.671072543995457,35.20317220713659,3.618842957511813
581,-17.705869634887588,35.268363731543396,3.624866177287788
582,-17.740666725779718,35.3335552559502,3.630889397063763
583,-17.775463816671845,35.39874678035701,3.636912616839738
584,-17.810260907563976,35.46393830476381,3.642935836615713
585,-17.845057998456106,35.529129829170614,3.6489590563916883
586,-17.879855089348236,35.59432135357742,3.6549822761676634
587,-17.914652180240363,35.65951287798423,3.6610054959436384
588,-17.949449271132494,35.72470440239103,3.667028715719613
589,-17.984246362024624,35.78989592679783,3.673051935495588
590,-18.019043452916755,35.85508745120464,3.6790751552715633
591,-18.053840543808885,35.920278975611446,3.6850983750475383
592,-18.088637634701012,35.98547050001825,3.6911215948235134
593,-18.123434725593143,36.05066202442506,3.6971448145994885
594,-18.158231816485273,36.11585354883186,3.7031680343754636
595,-18.193028907377403,36.181045073238664,3.7091912541514387
596,-18.227825998269534,36.24623659764547,3.7152144739274133
597,-18.26262308916166,36.31142812205228,3.7212376937033884
598,-18.29742018005379,36.37661964645908,3.7272609134793635
599,-18.33221727094592,36.44181117086588,3.7332841332553386
600,-18.367014361838052,36.50700269527269,3.7393073530313137
601,-18.401811452730183,36.572194219679496,3.7453305728072888
602,-18.43660854362231,36.6373857440863,3.751353792583264
603,-18.47140563451444,36.70257726849311,3.757377012359239
604,-18.50620272540657,36.76776879289991,3.763400232135214
605,-18.5409998162987,36.832960317306714,3.7694234519111887
606,-18.57579690719083,36.89815184171352,3.7754466716871637
607,-18.610593998082958,36.96334336612033,3.781469891463139
608,-18.64539108897509,37.028534890527126,3.787493111239114
609,-18.68018817986722,37.09372641493393,3.793516331015089
610,-18.71498527075935,37.15891793934074,3.799539550791064
611,-18.74978236165148,37.224109463747546,3.805562770567039
612,-18.784579452543607,37.28930098815435,3.8115859903430143
613,-18.819376543435737,37.35449251256115,3.8176092101189893
614,-18.854173634327868,37.41968403696796,3.823632429894964
615,-18.88897072522,37.484875561374764,3.829655649670939
616,-18.923767816112125,37.55006708578157,3.835678869446914
617,-18.958564907004256,37.61525861018838,3.8417020892228892
618,-18.993361997896386,37.680450134595176,3.8477253089988643
619,-19.028159088788517,37.74564165900198,3.8537485287748394
620,-19.062956179680647,37.81083318340879,3.8597717485508145
621,-19.097753270572774,37.876024707815596,3.8657949683267896
622,-19.132550361464904,37.9412162322224,3.8718181881027647
623,-19.167347452357035,38.0064077566292,3.8778414078787393
624,-19.202144543249165,38.07159928103601,3.8838646276547144
625,-19.236941634141296,38.136790805442814,3.8898878474306895
626,-19.271738725033423,38.20198232984962,3.8959110672066646
627,-19.306535815925553,38.26717385425643,3.9019342869826397
628,-19.341332906817684,38.332365378663226,3.9079575067586148
629,-19.376129997709814,38.39755690307003,3.91398072653459
630,-19.410927088601944,38.46274842747684,3.920003946310565
631,-19.44572417949407,38.527939951883646,3.92602716608654
632,-19.480521270386202,38.59313147629045,3.9320503858625147
633,-19.515318361278332,38.65832300069725,3.9380736056384897
634,-19.550115452170463,38.72351452510406,3.944096825414465
635,-19.584912543062593,38.788706049510864,3.95012004519044
636,-19.61970963395472,38.85389757391767,3.956143264966415
637,-19.65450672484685,38.91908909832448,3.96216648474239
638,-19.68930381573898,38.984280622731276,3.968189704518365
639,-19.72410090663111,39.04947214713808,3.9742129242943403
640,-19.758897997523242,39.11466367154489,3.9802361440703153
641,-19.79369508841537,39.179855195951696,3.98625936384629
642,-19.8284921793075,39.2450467203585,3.992282583622265
643,-19.86328927019963,39.3102382447653,3.99830580339824
644,-19.89808636109176,39.37542976917211,4.004329023174215
645,-19.932883451983887,39.440621293578914,4.010352242950191
646,-19.967680542876018,39.50581281798572,4.016375462726165
647,-20.002477633768148,39.57100434239253,4.022398682502141
648,-20.03727472466028,39.636195866799326,4.028421902278115
649,-20.07207181555241,39.70138739120613,4.03444512205409
650,-20.106868906444536,39.76657891561294,4.040468341830065
651,-20.141665997336666,39.831770440019746,4.04649156160604
652,-20.176463088228797,39.89696196442655,4.0525147813820155
653,-20.211260179120927,39.96215348883335,4.058538001157991
654,-20.246057270013058,40.02734501324016,4.064561220933966
655,-20.280854360905185,40.092536537646964,4.070584440709941
656,-20.315651451797315,40.15772806205377,4.076607660485916
657,-20.350448542689445,40.22291958646058,4.082630880261891
658,-20.385245633581576,40.288111110867376,4.088654100037866
659,-20.420042724473706,40.35330263527418,4.09467731981384
660,-20.454839815365833,40.41849415968099,4.100700539589816
661,-20.489636906257964,40.483685684087796,4.10672375936579
662,-20.524433997150094,40.5488772084946,4.112746979141766
663,-20.559231088042225,40.6140687329014,4.1187701989177405
664,-20.594028178934355,40.67926025730821,4.1247934186937165
665,-20.628825269826482,40.744451781715014,4.130816638469691
666,-20.663622360718612,40.80964330612182,4.136839858245666
667,-20.698419451610743,40.87483483052863,4.142863078021641
668,-20.733216542502873,40.940026354935426,4.148886297797616
669,-20.768013633395,41.00521787934223,4.154909517573591
670,-20.80281072428713,41.07040940374904,4.160932737349566
671,-20.83760781517926,41.135600928155846,4.166955957125541
672,-20.87240490607139,41.20079245256265,4.172979176901516
673,-20.907201996963522,41.26598397696945,4.179002396677491
674,-20.94199908785565,41.33117550137626,4.1850256164534665
675,-20.97679617874778,41.396367025783064,4.191048836229442
676,-21.01159326963991,41.46155855018987,4.197072056005417
677,-21.04639036053204,41.52675007459667,4.203095275781392
678,-21.08118745142417,41.591941599003476,4.209118495557367
679,-21.115984542316298,41.65713312341028,4.215141715333342
680,-21.150781633208428,41.72232464781709,4.221164935109316
681,-21.18557872410056,41.787516172223896,4.227188154885291
682,-21.22037581499269,41.852707696630695,4.233211374661266
683,-21.25517290588482,41.9178992210375,4.239234594437241
684,-21.289969996776946,41.98309074544431,4.2452578142132165
685,-21.324767087669077,42.048282269851114,4.2512810339891915
686,-21.359564178561207,42.11347379425792,4.257304253765167
687,-21.394361269453338,42.17866531866472,4.263327473541142
688,-21.42915836034547,42.243856843071526,4.269350693317117
689,-21.463955451237595,42.30904836747833,4.275373913093092
690,-21.498752542129726,42.37423989188514,4.281397132869067
691,-21.533549633021856,42.439431416291946,4.287420352645042
692,-21.568346723913987,42.504622940698745,4.293443572421017
693,-21.603143814806117,42.56981446510555,4.299466792196992
694,-21.637940905698244,42.63500598951236,4.305490011972967
695,-21.672737996590374,42.700197513919164,4.311513231748942
696,-21.707535087482505,42.76538903832597,4.3175364515249175
697,-21.742332178374635,42.83058056273277,4.323559671300893
698,-21.777129269266762,42.89577208713958,4.329582891076867
699,-21.811926360158893,42.96096361154638,4.335606110852842
700,-21.846723451051023,43.02615513595319,4.341629330628817
701,-21.881520541943154,43.091346660359996,4.347652550404792
702,-21.916317632835284,43.156538184766795,4.353675770180767
703,-21.95111472372741,43.2217297091736,4.359698989956742
704,-21.98591181461954,43.28692123358041,4.365722209732717
705,-22.020708905511672,43.352112757987214,4.371745429508692
706,-22.055505996403802,43.41730428239402,4.3777686492846675
707,-22.090303087295933,43.48249580680082,4.3837918690606426
708,-22.12510017818806,43.54768733120763,4.389815088836618
709,-22.15989726908019,43.61287885561443,4.395838308612593
710,-22.19469435997232,43.67807038002124,4.401861528388568
711,-22.22949145086445,43.743261904428046,4.407884748164543
712,-22.26428854175658,43.808453428834845,4.413907967940518
713,-22.29908563264871,43.87364495324165,4.419931187716493
714,-22.33388272354084,43.93883647764846,4.425954407492468
715,-22.36867981443297,44.004028002055264,4.431977627268443
716,-22.4034769053251,44.06921952646207,4.438000847044417
717,-22.43827399621723,44.13441105086887,4.4440240668203925
718,-22.473071087109357,44.19960257527568,4.450047286596368
719,-22.507868178001488,44.26479409968248,4.456070506372343
720,-22.542665268893618,44.32998562408929,4.462093726148318
721,-22.57746235978575,44.395177148496096,4.468116945924293
722,-22.61225945067788,44.460368672902895,4.474140165700268
723,-22.647056541570006,44.5255601973097,4.480163385476243
724,-22.681853632462136,44.59075172171651,4.486186605252218
725,-22.716650723354267,44.655943246123314,4.492209825028193
726,-22.751447814246397,44.72113477053012,4.498233044804168
727,-22.786244905138524,44.78632629493692,4.504256264580143
728,-22.821041996030655,44.85151781934373,4.5102794843561185
729,-22.855839086922785,44.91670934375053,4.516302704132094
730,-22.890636177814915,44.98190086815734,4.522325923908069
731,-22.925433268707046,45.047092392564146,4.528349143684044
732,-22.960230359599173,45.112283916970945,4.534372363460019
733,-22.995027450491303,45.17747544137775,4.540395583235993
734,-23.029824541383434,45.24266696578456,4.546418803011968
735,-23.064621632275564,45.307858490191364,4.552442022787943
736,-23.099418723167695,45.373050014598164,4.558465242563918
737,-23.13421581405982,45.43824153900497,4.564488462339893
738,-23.169012904951952,45.50343306341178,4.5705116821158684
739,-23.203809995844082,45.56862458781858,4.5765349018918435
740,-23.238607086736213,45.63381611222539,4.582558121667819
741,-23.273404177628343,45.69900763663219,4.588581341443794
742,-23.30820126852047,45.764199161038995,4.594604561219769
743,-23.3429983594126,45.8293906854458,4.600627780995744
744,-23.37779545030473,45.89458220985261,4.606651000771719
745,-23.41259254119686,45.959773734259414,4.612674220547694
746,-23.447389632088992,46.024965258666214,4.618697440323669
747,-23.48218672298112,46.09015678307302,4.624720660099644
748,-23.51698381387325,46.15534830747983,4.630743879875619
749,-23.55178090476538,46.22053983188663,4.636767099651594
750,-23.58657799565751,46.28573135629344,4.6427903194275695
751,-23.62137508654964,46.35092288070024,4.648813539203544
752,-23.656172177441768,46.416114405107045,4.654836758979519
753,-23.690969268333898,46.48130592951385,4.660859978755494
754,-23.72576635922603,46.54649745392066,4.666883198531469
755,-23.76056345011816,46.611688978327464,4.672906418307444
756,-23.795360541010286,46.676880502734264,4.678929638083419
757,-23.830157631902416,46.74207202714107,4.684952857859394
758,-23.864954722794547,46.80726355154788,4.690976077635369
759,-23.899751813686677,46.87245507595468,4.696999297411344
760,-23.934548904578808,46.93764660036149,4.7030225171873195
761,-23.969345995470935,47.00283812476829,4.7090457369632945
762,-24.004143086363065,47.068029649175095,4.71506895673927
763,-24.038940177255196,47.1332211735819,4.721092176515245
764,-24.073737268147326,47.19841269798871,4.72711539629122
765,-24.108534359039457,47.263604222395514,4.733138616067195
766,-24.143331449931583,47.328795746802314,4.73916183584317
767,-24.178128540823714,47.39398727120912,4.745185055619145
768,-24.212925631715844,47.45917879561593,4.751208275395119
769,-24.247722722607975,47.52437032002273,4.757231495171094
770,-24.282519813500105,47.58956184442954,4.763254714947069
771,-24.317316904392232,47.65475336883634,4.7692779347230445
772,-24.352113995284363,47.719944893243145,4.77530115449902
773,-24.386911086176493,47.78513641764995,4.781324374274995
774,-24.421708177068624,47.85032794205676,4.78734759405097
775,-24.456505267960754,47.915519466463564,4.793370813826945
776,-24.49130235885288,47.980710990870364,4.79939403360292
777,-24.52609944974501,48.04590251527717,4.805417253378895
778,-24.560896540637142,48.11109403968398,4.81144047315487
779,-24.595693631529272,48.17628556409078,4.817463692930845
780,-24.630490722421403,48.24147708849759,4.82348691270682
781,-24.66528781331353,48.30666861290439,4.829510132482795
782,-24.70008490420566,48.371860137311195,4.8355333522587705
783,-24.73488199509779,48.437051661718,4.8415565720347455
784,-24.76967908598992,48.50224318612481,4.847579791810721
785,-24.804476176882048,48.567434710531614,4.853603011586696
786,-24.83927326777418,48.632626234938414,4.85962623136267
787,-24.87407035866631,48.69781775934522,4.865649451138645
788,-24.90886744955844,48.76300928375203,4.87167267091462
789,-24.94366454045057,48.82820080815883,4.877695890690595
790,-24.978461631342697,48.89339233256564,4.88371911046657
791,-25.013258722234827,48.95858385697244,4.889742330242545
792,-25.048055813126958,49.023775381379245,4.89576555001852
793,-25.082852904019088,49.08896690578605,4.9017887697944955
794,-25.11764999491122,49.15415843019286,4.907811989570471
795,-25.152447085803345,49.219349954599664,4.913835209346446
796,-25.187244176695476,49.284541479006464,4.919858429122421
797,-25.222041267587606,49.34973300341327,4.925881648898396
798,-25.256838358479737,49.41492452782008,4.931904868674371
799,-25.291635449371867,49.48011605222688,4.937928088450346
800,-25.326432540263994,49.54530757663369,4.943951308226321
801,-25.361229631156124,49.61049910104049,4.949974528002296
802,-25.396026722048255,49.675690625447295,4.955997747778271
803,-25.430823812940385,49.7408821498541,4.962020967554246
804,-25.465620903832516,49.80607367426091,4.968044187330221
805,-25.500417994724643,49.87126519866771,4.974067407106196
806,-25.535215085616773,49.936456723074514,4.980090626882171
807,-25.570012176508904,50.00164824748132,4.986113846658146
808,-25.604809267401034,50.06683977188813,4.992137066434121
809,-25.639606358293165,50.13203129629493,4.998160286210096
810,-25.67440344918529,50.19722282070173,5.004183505986071
811,-25.709200540077422,50.26241434510854,5.010206725762046
812,-25.743997630969552,50.327605869515345,5.016229945538021
813,-25.778794721861683,50.39279739392215,5.022253165313996
814,-25.81359181275381,50.45798891832896,5.028276385089971
815,-25.84838890364594,50.52318044273576,5.0342996048659465
816,-25.88318599453807,50.588371967142564,5.040322824641922
817,-25.9179830854302,50.65356349154937,5.046346044417897
818,-25.95278017632233,50.71875501595618,5.052369264193872
819,-25.98757726721446,50.78394654036298,5.058392483969847
820,-26.02237435810659,50.84913806476978,5.064415703745822
821,-26.05717144899872,50.91432958917659,5.070438923521796
822,-26.09196853989085,50.979521113583395,5.076462143297771
823,-26.12676563078298,51.0447126379902,5.082485363073746
824,-26.161562721675107,51.10990416239701,5.088508582849721
825,-26.196359812567238,51.17509568680381,5.0945318026256965
826,-26.231156903459368,51.240287211210614,5.100555022401672
827,-26.2659539943515,51.30547873561742,5.106578242177647
828,-26.30075108524363,51.37067026002423,5.112601461953622
829,-26.335548176135756,51.43586178443103,5.118624681729597
830,-26.370345267027886,51.50105330883783,5.124647901505572
831,-26.405142357920017,51.56624483324464,5.130671121281547
832,-26.439939448812147,51.631436357651445,5.136694341057522
833,-26.474736539704278,51.69662788205825,5.142717560833497
834,-26.509533630596405,51.76181940646506,5.148740780609472
835,-26.544330721488535,51.82701093087186,5.154764000385447
836,-26.579127812380666,51.892202455278664,5.160787220161422
837,-26.613924903272796,51.95739397968547,5.1668104399373975
838,-26.648721994164926,52.02258550409228,5.172833659713373
839,-26.683519085057053,52.08777702849908,5.178856879489347
840,-26.718316175949184,52.15296855290588,5.184880099265322
841,-26.753113266841314,52.21816007731269,5.190903319041297
842,-26.787910357733445,52.283351601719495,5.196926538817272
843,-26.82270744862557,52.3485431261263,5.202949758593247
844,-26.857504539517702,52.41373465053311,5.208972978369222
845,-26.892301630409833,52.47892617493991,5.214996198145197
846,-26.927098721301963,52.544117699346714,5.221019417921172
847,-26.961895812194093,52.60930922375352,5.2270426376971475
848,-26.99669290308622,52.67450074816033,5.233065857473123
849,-27.03148999397835,52.73969227256713,5.239089077249098
850,-27.06628708487048,52.80488379697393,5.245112297025073
851,-27.10108417576261,52.87007532138074,5.251135516801048
852,-27.135881266654742,52.935266845787545,5.257158736577023
853,-27.17067835754687,53.00045837019435,5.263181956352998
854,-27.205475448439,53.06564989460116,5.269205176128973
855,-27.24027253933113,53.13084141900796,5.275228395904948
856,-27.27506963022326,53.196032943414764,5.281251615680923
857,-27.30986672111539,53.26122446782157,5.2872748354568975
858,-27.344663812007518,53.32641599222838,5.293298055232873
859,-27.37946090289965,53.39160751663518,5.299321275008848
860,-27.41425799379178,53.45679904104198,5.305344494784823
861,-27.44905508468391,53.52199056544879,5.311367714560798
862,-27.48385217557604,53.587182089855595,5.317390934336773
863,-27.518649266468167,53.6523736142624,5.323414154112748
864,-27.553446357360297,53.7175651386692,5.329437373888723
865,-27.588243448252427,53.78275666307601,5.335460593664698
866,-27.623040539144558,53.847948187482814,5.341483813440673
867,-27.65783763003669,53.91313971188962,5.347507033216648
868,-27.692634720928815,53.97833123629643,5.353530252992623
869,-27.727431811820946,54.043522760703226,5.3595534727685985
870,-27.762228902713076,54.10871428511003,5.365576692544574
871,-27.797025993605207,54.17390580951684,5.371599912320549
872,-27.831823084497334,54.239097333923645,5.377623132096524
873,-27.866620175389464,54.30428885833045,5.383646351872499
874,-27.901417266281594,54.36948038273725,5.389669571648473
875,-27.936214357173725,54.43467190714406,5.395692791424448
876,-27.971011448065855,54.499863431550864,5.401716011200423
877,-28.005808538957982,54.56505495595767,5.407739230976398
878,-28.040605629850113,54.63024648036448,5.413762450752373
879,-28.075402720742243,54.695438004771276,5.4197856705283485
880,-28.110199811634374,54.76062952917808,5.425808890304324
881,-28.144996902526504,54.82582105358489,5.431832110080299
882,-28.17979399341863,54.891012577991695,5.437855329856274
883,-28.21459108431076,54.9562041023985,5.443878549632249
884,-28.249388175202892,55.0213956268053,5.449901769408224
885,-28.284185266095022,55.08658715121211,5.455924989184199
886,-28.318982356987153,55.151778675618914,5.461948208960174
887,-28.35377944787928,55.21697020002572,5.467971428736149
888,-28.38857653877141,55.28216172443253,5.473994648512124
889,-28.42337362966354,55.347353248839326,5.480017868288099
890,-28.45817072055567,55.41254477324613,5.486041088064074
891,-28.4929678114478,55.47773629765294,5.4920643078400495
892,-28.52776490233993,55.542927822059745,5.498087527616024
893,-28.56256199323206,55.60811934646655,5.504110747391999
894,-28.59735908412419,55.67331087087335,5.510133967167974
895,-28.63215617501632,55.73850239528016,5.516157186943949
896,-28.666953265908447,55.803693919686964,5.522180406719924
897,-28.701750356800577,55.86888544409377,5.528203626495899
898,-28.736547447692708,55.93407696850058,5.534226846271874
899,-28.771344538584838,55.999268492907376,5.540250066047849
900,-28.80614162947697,56.06446001731418,5.546273285823824
901,-28.840938720369095,56.12965154172099,5.5522965055997995
902,-28.875735811261226,56.194843066127795,5.558319725375775
903,-28.910532902153356,56.2600345905346,5.56434294515175
904,-28.945329993045487,56.3252261149414,5.570366164927725
905,-28.980127083937617,56.39041763934821,5.5763893847037
906,-29.014924174829744,56.455609163755014,5.582412604479675
907,-29.049721265721875,56.52080068816182,5.58843582425565
908,-29.084518356614005,56.58599221256863,5.594459044031625
909,-29.119315447506136,56.651183736975426,5.6004822638076
910,-29.154112538398266,56.71637526138223,5.606505483583574
911,-29.188909629290393,56.78156678578904,5.6125287033595495
912,-29.223706720182523,56.846758310195845,5.6185519231355245
913,-29.258503811074654,56.91194983460265,5.6245751429115
914,-29.293300901966784,56.97714135900945,5.630598362687475
915,-29.328097992858915,57.04233288341626,5.63662158246345
916,-29.36289508375104,57.107524407823064,5.642644802239425
917,-29.397692174643172,57.17271593222987,5.6486680220154
918,-29.432489265535303,57.23790745663668,5.654691241791375
919,-29.467286356427433,57.303098981043476,5.66071446156735
920,-29.502083447319563,57.36829050545028,5.666737681343325
921,-29.53688053821169,57.43348202985709,5.6727609011193
922,-29.571677629103824,57.498673554263895,5.678784120895275
923,-29.60647471999595,57.5638650786707,5.6848073406712505
924,-29.641271810888078,57.6290566030775,5.690830560447226
925,-29.676068901780212,57.69424812748431,5.696853780223201
926,-29.71086599267234,57.759439651891114,5.702876999999176
927,-29.745663083564473,57.82463117629792,5.70890021977515
928,-29.7804601744566,57.88982270070473,5.714923439551125
929,-29.815257265348727,57.955014225111526,5.7209466593271
930,-29.85005435624086,58.02020574951833,5.726969879103075
931,-29.884851447132988,58.08539727392514,5.73299309887905
932,-29.919648538025122,58.150588798331945,5.739016318655025
933,-29.95444562891725,58.215780322738745,5.7450395384310005
934,-29.989242719809376,58.28097184714555,5.7510627582069755
935,-30.02403981070151,58.34616337155236,5.757085977982951
936,-30.058836901593637,58.411354895959164,5.763109197758926
937,-30.09363399248577,58.47654642036597,5.769132417534901
938,-30.128431083377897,58.54173794477277,5.775155637310876
939,-30.163228174270024,58.606929469179576,5.781178857086851
940,-30.19802526516216,58.67212099358638,5.787202076862826
941,-30.232822356054285,58.73731251799319,5.793225296638801
942,-30.267619446946412,58.802504042399995,5.799248516414776
943,-30.302416537838546,58.867695566806795,5.805271736190751
944,-30.337213628730673,58.9328870912136,5.811294955966726
945,-30.372010719622807,58.99807861562041,5.817318175742701
946,-30.406807810514934,59.063270140027214,5.823341395518676
947,-30.44160490140706,59.12846166443402,5.829364615294651
948,-30.476401992299195,59.19365318884082,5.835387835070626
949,-30.511199083191322,59.258844713247626,5.841411054846601
950,-30.545996174083456,59.32403623765443,5.847434274622576
951,-30.580793264975583,59.38922776206124,5.853457494398551
952,-30.61559035586771,59.454419286468045,5.859480714174526
953,-30.650387446759844,59.519610810874845,5.865503933950501
954,-30.68518453765197,59.58480233528165,5.871527153726476
955,-30.719981628544105,59.64999385968846,5.8775503735024515
956,-30.75477871943623,59.715185384095264,5.8835735932784266
957,-30.78957581032836,59.78037690850207,5.889596813054402
958,-30.824372901220492,59.84556843290887,5.895620032830377
959,-30.85916999211262,59.910759957315676,5.901643252606352
960,-30.893967083004753,59.97595148172248,5.907666472382327
961,-30.92876417389688,60.04114300612929,5.913689692158302
962,-30.963561264789007,60.106334530536095,5.919712911934277
963,-30.99835835568114,60.171526054942895,5.925736131710251
964,-31.033155446573268,60.2367175793497,5.931759351486226
965,-31.067952537465402,60.30190910375651,5.937782571262201
966,-31.10274962835753,60.367100628163314,5.9438057910381765
967,-31.137546719249656,60.43229215257012,5.949829010814152
968,-31.17234381014179,60.49748367697692,5.955852230590127
969,-31.207140901033917,60.562675201383726,5.961875450366102
970,-31.24193799192605,60.62786672579053,5.967898670142077
971,-31.276735082818178,60.69305825019734,5.973921889918052
972,-31.311532173710305,60.758249774604145,5.979945109694027
973,-31.34632926460244,60.823441299010945,5.985968329470002
974,-31.381126355494565,60.88863282341775,5.991991549245977
975,-31.4159234463867,60.95382434782456,5.998014769021952
976,-31.450720537278826,61.019015872231364,6.004037988797927
977,-31.485517628170953,61.08420739663817,6.0100612085739025
978,-31.520314719063087,61.14939892104497,6.0160844283498776
979,-31.555111809955214,61.214590445451776,6.022107648125853
980,-31.589908900847348,61.27978196985858,6.028130867901827
981,-31.624705991739475,61.34497349426539,6.034154087677802
982,-31.659503082631602,61.41016501867219,6.040177307453777
983,-31.694300173523736,61.475356543079,6.046200527229752
984,-31.729097264415863,61.5405480674858,6.052223747005727
985,-31.763894355307997,61.6057395918926,6.058246966781702
986,-31.798691446200124,61.670931116299414,6.064270186557677
987,-31.83348853709225,61.73612264070621,6.070293406333652
988,-31.868285627984385,61.80131416511303,6.0763166261096275
989,-31.90308271887651,61.866505689519826,6.082339845885603
990,-31.937879809768646,61.931697213926626,6.088363065661578
991,-31.972676900660773,61.99688873833344,6.094386285437553
992,-32.0074739915529,62.06208026274024,6.100409505213528
993,-32.04227108244503,62.12727178714705,6.106432724989503
994,-32.07706817333716,62.19246331155385,6.112455944765478
995,-32.111865264229294,62.25765483596065,6.118479164541453
996,-32.14666235512142,62.322846360367464,6.124502384317428
997,-32.18145944601355,62.38803788477426,6.130525604093403
998,-32.21625653690568,62.45322940918108,6.1365488238693775
999,-32.25105362779781,62.518420933587876,6.142572043645353
1000,-32.285850718689936,62.583612457994676,6.148595263421328
1001,-32.32064780958207,62.64880398240149,6.154618483197303
1002,-32.3554449004742,62.71399550680829,6.160641702973278
1003,-32.39024199136633,62.7791870312151,6.166664922749253
1004,-32.42503908225846,62.8443785556219,6.172688142525228
